iter	Passed	Remaining
938	3539	109557
939	3544	109564
940	3548	109577
941	3552	109584
942	3556	109591
943	3560	109583
944	3564	109585
945	3568	109591
946	3572	109593
947	3575	109584
948	3579	109565
949	3583	109569
950	3587	109573
951	3591	109576
952	3594	109560
953	3598	109556
954	3601	109549
955	3605	109546
956	3609	109532
957	3612	109523
958	3616	109522
959	3620	109510
960	3623	109496
961	3627	109483
962	3630	109479
963	3634	109475
964	3638	109461
965	3641	109460
966	3645	109456
967	3649	109442
968	3652	109432
969	3655	109414
970	3659	109406
971	3663	109411
972	3667	109399
973	3670	109390
974	3674	109379
975	3677	109374
976	3681	109374
977	3685	109357
978	3689	109363
979	3692	109351
980	3696	109343
981	3700	109342
982	3703	109330
983	3707	109320
984	3710	109309
985	3714	109302
986	3718	109295
987	3721	109285
988	3725	109278
989	3729	109279
990	3732	109264
991	3736	109252
992	3739	109242
993	3743	109228
994	3747	109228
995	3750	109219
996	3754	109215
997	3758	109210
998	3762	109221
999	3766	109216
1000	3769	109212
1001	3773	109204
1002	3777	109206
1003	3781	109200
1004	3784	109190
1005	3788	109187
1006	3791	109173
1007	3795	109172
1008	3799	109175
1009	3803	109174
1010	3807	109169
1011	3811	109175
1012	3815	109166
1013	3818	109157
1014	3822	109157
1015	3826	109150
1016	3829	109147
1017	3833	109136
1018	3836	109123
1019	3840	109116
1020	3844	109121
1021	3848	109124
1022	3852	109122
1023	3856	109114
1024	3859	109113
1025	3863	109111
1026	3867	109108
1027	3871	109098
1028	3875	109104
1029	3878	109091
1030	3882	109084
1031	3885	109076
1032	3889	109063
1033	3893	109066
1034	3896	109051
1035	3900	109039
1036	3903	109032
1037	3907	109021
1038	3911	109019
1039	3914	109011
1040	3918	109004
1041	3922	108998
1042	3925	108991
1043	3929	108988
1044	3933	108980
1045	3936	108978
1046	3941	108987
1047	3944	108980
1048	3948	108977
1049	3958	109130
1050	3962	109131
1051	3966	109133
1052	3969	109126
1053	3973	109120
1054	3977	109117
1055	3980	109111
1056	3984	109100
1057	3987	109088
1058	3991	109082
1059	3995	109072
1060	3998	109064
1061	4002	109056
1062	4006	109056
1063	4009	109051
1064	4013	109054
1065	4017	109042
1066	4021	109039
1067	4024	109034
1068	4028	109025
1069	4032	109018
1070	4035	109002
1071	4039	108996
1072	4042	108984
1073	4046	108979
1074	4049	108971
1075	4053	108969
1076	4057	108967
1077	4061	108958
1078	4064	108952
1079	4068	108938
1080	4071	108934
1081	4075	108932
1082	4079	108927
1083	4083	108918
1084	4086	108905
1085	4090	108907
1086	4094	108904
1087	4098	108904
1088	4101	108899
1089	4105	108901
1090	4109	108895
1091	4113	108889
1092	4116	108876
1093	4120	108877
1094	4124	108870
1095	4127	108862
1096	4131	108852
1097	4135	108844
1098	4139	108846
1099	4142	108843
1100	4146	108833
1101	4150	108827
1102	4153	108826
1103	4157	108815
1104	4160	108803
1105	4164	108800
1106	4168	108799
1107	4172	108799
1108	4176	108793
1109	4180	108793
1110	4183	108789
1111	4187	108787
1112	4191	108781
1113	4194	108772
1114	4198	108759
1115	4201	108751
1116	4205	108750
1117	4209	108747
1118	4213	108739
1119	4216	108728
1120	4220	108731
1121	4224	108729
1122	4228	108724
1123	4231	108721
1124	4235	108720
1125	4239	108721
1126	4243	108708
1127	4246	108704
1128	4250	108698
1129	4254	108692
1130	4258	108693
1131	4262	108689
1132	4266	108692
1133	4270	108694
1134	4273	108682
1135	4277	108672
1136	4280	108663
1137	4284	108654
1138	4287	108647
1139	4291	108643
1140	4295	108641
1141	4298	108632
1142	4302	108628
1143	4306	108621
1144	4310	108619
1145	4313	108611
1146	4317	108610
1147	4321	108603
1148	4324	108591
1149	4328	108584
1150	4331	108575
1151	4335	108574
1152	4339	108561
1153	4342	108556
1154	4346	108551
1155	4350	108550
1156	4354	108549
1157	4358	108546
1158	4361	108535
1159	4365	108527
1160	4368	108522
1161	4372	108519
1162	4376	108521
1163	4380	108524
1164	4385	108533
1165	4388	108532
1166	4392	108521
1167	4396	108516
1168	4400	108519
1169	4404	108521
1170	4407	108515
1171	4411	108508
1172	4415	108508
1173	4419	108508
1174	4423	108506
1175	4426	108502
1176	4430	108499
1177	4434	108494
1178	4438	108497
1179	4442	108494
1180	4445	108491
1181	4449	108489
1182	4453	108483
1183	4457	108474
1184	4460	108466
1185	4464	108454
1186	4468	108458
1187	4472	108463
1188	4476	108468
1189	4480	108470
1190	4484	108477
1191	4488	108481
1192	4492	108485
1193	4497	108494
1194	4500	108492
1195	4504	108493
